timestamp,open,close,changePercent
2019-12-19 14:00:00,155.2900,155.3000,-0.006439564685439711
2019-12-19 14:05:00,155.3000,155.3000,0.0
2019-12-19 14:10:00,155.3100,155.3050,0.0032193677161776145
2019-12-19 14:15:00,155.3050,155.3802,-0.04842084929654246
2019-12-19 14:20:00,155.3839,155.4700,-0.05541114619982355
2019-12-19 14:25:00,155.4750,155.4350,0.025727608940338986
2019-12-19 14:30:00,155.4350,155.5050,-0.045034902049083655
2019-12-19 14:35:00,155.5000,155.5100,-0.006430868167196724
2019-12-19 14:40:00,155.5150,155.6099,-0.06102305243868692
2019-12-19 14:45:00,155.6050,155.6100,-0.0032132643552738502
2019-12-19 14:50:00,155.6050,155.7375,-0.08515150541436434
2019-12-19 14:55:00,155.7300,155.6216,0.06960765427341485
2019-12-19 15:00:00,155.6200,155.6300,-0.006425909266155318
2019-12-19 15:05:00,155.6361,155.7100,-0.047482557067421355
2019-12-19 15:10:00,155.7050,155.5621,0.0917761150894485
2019-12-19 15:15:00,155.5650,155.5599,0.003278372384533007
2019-12-19 15:20:00,155.5500,155.4899,0.03863709418193866
2019-12-19 15:25:00,155.4850,155.5750,-0.05788339711224554
2019-12-19 15:30:00,155.5700,155.6424,-0.04653853570740889
2019-12-19 15:35:00,155.6450,155.5900,0.035336824183241876
2019-12-19 15:40:00,155.5900,155.4744,0.07429783405103194
2019-12-19 15:45:00,155.4700,155.5300,-0.03859265453142232
2019-12-19 15:50:00,155.5300,155.5700,-0.025718510898213875
2019-12-19 15:55:00,155.5441,155.6841,-0.09000662834528264
2019-12-19 16:00:00,155.6700,155.7100,-0.02569538125523252
2019-12-20 09:35:00,157.3557,156.8256,0.33688007488766175
2019-12-20 09:40:00,156.7900,156.3400,0.2870081000063707
2019-12-20 09:45:00,156.5200,156.4000,0.07666751852798655
2019-12-20 09:50:00,156.3600,156.5050,-0.09273471476079675
2019-12-20 09:55:00,156.5000,156.4600,0.02555910543130482
2019-12-20 10:00:00,156.4400,156.4300,0.0063922270518990704
2019-12-20 10:05:00,156.4300,156.7300,-0.19177907051076068
2019-12-20 10:10:00,156.7250,156.7783,-0.03400861381401004
2019-12-20 10:15:00,156.7800,156.8182,-0.024365352723554747
2019-12-20 10:20:00,156.8193,156.8550,-0.022765055066558394
2019-12-20 10:25:00,156.8500,157.1065,-0.16353203697801522
2019-12-20 10:30:00,157.1050,157.0100,0.06046911301358891
2019-12-20 10:35:00,157.0100,156.9500,0.03821412648876013
2019-12-20 10:40:00,156.9400,156.8700,0.04460303300624008
2019-12-20 10:45:00,156.8750,156.9500,-0.0478087649402318
2019-12-20 10:50:00,156.9500,156.9300,0.012742911755324505
2019-12-20 10:55:00,156.9250,156.7100,0.1370081249004323
2019-12-20 11:00:00,156.7200,156.7800,-0.03828483920367679
2019-12-20 11:05:00,156.7800,156.8300,-0.03189182293660631
2019-12-20 11:10:00,156.8300,157.0150,-0.11796212459349223
2019-12-20 11:15:00,157.0150,157.0700,-0.035028500461743675
2019-12-20 11:20:00,157.0700,156.9800,0.05729929330871804
2019-12-20 11:25:00,156.9750,156.9350,0.025481764612194327
2019-12-20 11:30:00,156.9362,156.8834,0.03364424524107188
2019-12-20 11:35:00,156.8900,157.0650,-0.11154311938301445
2019-12-20 11:40:00,157.0500,157.1300,-0.05093919134032734
2019-12-20 11:45:00,157.1300,157.1499,-0.012664672564123281
2019-12-20 11:50:00,157.1400,157.2135,-0.04677357770142809
2019-12-20 11:55:00,157.2100,157.1704,0.025189237325874424
2019-12-20 12:00:00,157.1800,157.1300,0.03181066293422278
2019-12-20 12:05:00,157.0700,157.1700,-0.06366588145412512
2019-12-20 12:10:00,157.1685,157.1100,0.037221198904348454
2019-12-20 12:15:00,157.1120,157.0800,0.02036763582666013
2019-12-20 12:20:00,157.0768,157.0250,0.03297749890498525
2019-12-20 12:25:00,157.0250,157.0875,-0.03980257920713262
2019-12-20 12:30:00,157.0844,157.1490,-0.041124389181874756
2019-12-20 12:35:00,157.1469,157.2850,-0.08787955728048633
2019-12-20 12:40:00,157.2846,157.3652,-0.05124468638377538
2019-12-20 12:45:00,157.3650,157.3882,-0.014742795411942154
2019-12-20 12:50:00,157.3853,157.2000,0.11773653575016996
2019-12-20 12:55:00,157.2000,157.0800,0.07633587786258024
2019-12-20 13:00:00,157.0800,157.1800,-0.0636618283677071
2019-12-20 13:05:00,157.1701,157.1550,0.009607425330892885
2019-12-20 13:10:00,157.1500,157.1500,0.0
2019-12-20 13:15:00,157.1580,157.1650,-0.004454116239710993
2019-12-20 13:20:00,157.1750,157.1200,0.03499284237315528
2019-12-20 13:25:00,157.1200,157.1130,0.004455193482691575
2019-12-20 13:30:00,157.1145,157.0350,0.05060004009814238
2019-12-20 13:35:00,157.0400,157.1100,-0.04457463066735966
2019-12-20 13:40:00,157.1100,157.1800,-0.044554770542927356
2019-12-20 13:45:00,157.1759,157.1500,0.016478353233547342
2019-12-20 13:50:00,157.1400,157.1328,0.004581901489107306
2019-12-20 13:55:00,157.1350,157.1050,0.019091863684094018
2019-12-20 14:00:00,157.1000,157.1415,-0.026416295353286705
2019-12-20 14:05:00,157.1450,157.0556,0.05689013331637144
2019-12-20 14:10:00,157.0500,157.1000,-0.031836994587700056
2019-12-20 14:15:00,157.1000,157.1000,0.0
2019-12-20 14:20:00,157.1000,157.1000,0.0
2019-12-20 14:25:00,157.0950,157.1056,-0.006747509468799658
2019-12-20 14:30:00,157.1100,157.1500,-0.02545986888167019
2019-12-20 14:35:00,157.1450,157.1402,0.003054503802231846
2019-12-20 14:40:00,157.1499,157.2258,-0.04829783537882626
2019-12-20 14:45:00,157.2300,157.3000,-0.04452076575718476
2019-12-20 14:50:00,157.3050,157.3800,-0.047678077619903135
2019-12-20 14:55:00,157.3700,157.3733,-0.0020969689267305467
2019-12-20 15:00:00,157.3800,157.3500,0.019062142584827257
2019-12-20 15:05:00,157.3500,157.2300,0.07626310772164255
2019-12-20 15:10:00,157.2300,157.1600,0.04452076575716669
2019-12-20 15:15:00,157.1500,157.1500,0.0
2019-12-20 15:20:00,157.1500,157.1600,-0.006363347120579641
2019-12-20 15:25:00,157.1600,157.1700,-0.006362942224478815
2019-12-20 15:30:00,157.1600,157.1600,0.0
2019-12-20 15:35:00,157.1600,157.1250,0.022270297785693935
2019-12-20 15:40:00,157.1250,157.1750,-0.031821797931590366
2019-12-20 15:45:00,157.1755,157.1250,0.032129689423605806
2019-12-20 15:50:00,157.1200,157.1500,-0.01909368635437954
2019-12-20 15:55:00,157.1500,157.3600,-0.13363028953229905
2019-12-20 16:00:00,157.3500,157.4000,-0.031776294884023754
2019-12-23 09:35:00,157.7666,157.7566,0.006338477218891278
2019-12-23 09:40:00,157.7600,157.7100,0.03169371196753483
2019-12-23 09:45:00,157.7300,157.7063,0.01502567678944459
2019-12-23 09:50:00,157.6900,157.7226,-0.020673473270341927
2019-12-23 09:55:00,157.7500,157.7000,0.03169572107766172
2019-12-23 10:00:00,157.7000,157.6600,0.025364616360172506
2019-12-23 10:05:00,157.6700,157.6400,0.019027081879876413
2019-12-23 10:10:00,157.6469,157.3795,0.169619573870454
2019-12-23 10:15:00,157.3700,157.4900,-0.07625341551757293
2019-12-23 10:20:00,157.4950,157.4600,0.02222292771198869
2019-12-23 10:25:00,157.4650,157.4150,0.03175308798781404
2019-12-23 10:30:00,157.4150,157.3200,0.06035003017501437
2019-12-23 10:35:00,157.3200,157.4100,-0.05720823798627219
2019-12-23 10:40:00,157.4100,157.4800,-0.04446985579060617
2019-12-23 10:45:00,157.4800,157.6800,-0.12700025400051884
2019-12-23 10:50:00,157.6800,157.6550,0.015854895991885897
2019-12-23 10:55:00,157.6500,157.7250,-0.047573739295901446
2019-12-23 11:00:00,157.7300,157.8000,-0.044379636086997784
2019-12-23 11:05:00,157.7920,157.6150,0.11217298722368213
2019-12-23 11:10:00,157.6167,157.6132,0.002220576880497118
2019-12-23 11:15:00,157.6199,157.5550,0.04117500391764898
2019-12-23 11:20:00,157.5599,157.4950,0.04119068367014349
2019-12-23 11:25:00,157.4950,157.5128,-0.011301946093522997
2019-12-23 11:30:00,157.5150,157.4800,0.022220106021646566
2019-12-23 11:35:00,157.4800,157.5450,-0.041275082550163655
2019-12-23 11:40:00,157.5400,157.5900,-0.031737971308881154
2019-12-23 11:45:00,157.5900,157.5700,0.01269116060664397
2019-12-23 11:50:00,157.5900,157.5901,-6.34558030352939e-05
2019-12-23 11:55:00,157.5932,157.5850,0.005203270191853453
2019-12-23 12:00:00,157.5900,157.6500,-0.03807348181991387
2019-12-23 12:05:00,157.6600,157.5608,0.06292020804262094
2019-12-23 12:10:00,157.5674,157.6000,-0.020689558880835873
2019-12-23 12:15:00,157.6000,157.6300,-0.01903553299492458
2019-12-23 12:20:00,157.6300,157.6408,-0.006851487660989319
2019-12-23 12:25:00,157.6400,157.5800,0.038061405734568544
2019-12-23 12:30:00,157.5750,157.5500,0.015865460891624474
2019-12-23 12:35:00,157.5450,157.5300,0.009521089212597263
2019-12-23 12:40:00,157.5300,157.5350,-0.0031739986034377277
2019-12-23 12:45:00,157.5363,157.5300,0.003999078307672699
2019-12-23 12:50:00,157.5300,157.5200,0.006347997206875455
2019-12-23 12:55:00,157.5150,157.5150,0.0
2019-12-23 13:00:00,157.5200,157.5100,0.006348400203161075
2019-12-23 13:05:00,157.5000,157.4900,0.006349206349200574
2019-12-23 13:10:00,157.4950,157.5069,-0.0075557954220750725
2019-12-23 13:15:00,157.5022,157.5342,-0.020317176521985527
2019-12-23 13:20:00,157.5370,157.5800,-0.027295175101726174
2019-12-23 13:25:00,157.5800,157.5730,0.00444218809493908
2019-12-23 13:30:00,157.5748,157.5246,0.03185788590562577
2019-12-23 13:35:00,157.5251,157.5350,-0.00628471272196468
2019-12-23 13:40:00,157.5330,157.5199,0.00831571797653833
2019-12-23 13:45:00,157.5100,157.5100,0.0
2019-12-23 13:50:00,157.5000,157.5100,-0.006349206349200574
2019-12-23 13:55:00,157.5100,157.5120,-0.0012697606501235158
2019-12-23 14:00:00,157.5101,157.5250,-0.009459710837598008
2019-12-23 14:05:00,157.5250,157.5800,-0.034915092842410296
2019-12-23 14:10:00,157.5768,157.5853,-0.005394195084554296
2019-12-23 14:15:00,157.5850,157.6001,-0.009582130278890552
2019-12-23 14:20:00,157.6000,157.6000,0.0
2019-12-23 14:25:00,157.6050,157.6294,-0.015481742330518824
2019-12-23 14:30:00,157.6300,157.6350,-0.003171985028227782
2019-12-23 14:35:00,157.6300,157.6187,0.007168686163804883
2019-12-23 14:40:00,157.6200,157.6450,-0.015860931353892705
2019-12-23 14:45:00,157.6401,157.6000,0.025437690029374103
2019-12-23 14:50:00,157.6050,157.5100,0.060277275467148166
2019-12-23 14:55:00,157.5100,157.4799,0.019109897784270496
2019-12-23 15:00:00,157.4800,157.4900,-0.006350012700037672
2019-12-23 15:05:00,157.5000,157.4300,0.044444444444440116
2019-12-23 15:10:00,157.4400,157.4200,0.012703252032526823
2019-12-23 15:15:00,157.4200,157.4050,0.009528649472739398
2019-12-23 15:20:00,157.4000,157.3700,0.019059720457434013
2019-12-23 15:25:00,157.3700,157.3975,-0.01747474105611197
2019-12-23 15:30:00,157.4000,157.4200,-0.012706480304943969
2019-12-23 15:35:00,157.4130,157.4633,-0.03195415880517677
2019-12-23 15:40:00,157.4646,157.4300,0.021973192704889424
2019-12-23 15:45:00,157.4300,157.4400,-0.006352029473410978
2019-12-23 15:50:00,157.4384,157.3100,0.08155570686693918
2019-12-23 15:55:00,157.3100,157.3700,-0.03814124976161863
2019-12-23 16:00:00,157.3800,157.4100,-0.019062142584827257
2019-12-24 09:35:00,157.4800,157.5000,-0.012700025400057298
2019-12-24 09:40:00,157.5350,157.4700,0.041260672231566146
2019-12-24 09:45:00,157.4900,157.1950,0.1873134802209765
2019-12-24 09:50:00,157.2190,157.1900,0.01844560771916649
2019-12-24 09:55:00,157.1800,157.2000,-0.012724265173674646
2019-12-24 10:00:00,157.2000,157.3100,-0.06997455470738781
2019-12-24 10:05:00,157.2900,157.3900,-0.06357683260219615
2019-12-24 10:10:00,157.3819,157.4250,-0.027385614228834246
2019-12-24 10:15:00,157.4200,157.3199,0.06358785414813724
2019-12-24 10:20:00,157.3150,157.3439,-0.018370784731267232
2019-12-24 10:25:00,157.3500,157.4300,-0.05084207181443439
2019-12-24 10:30:00,157.4300,157.4300,0.0
2019-12-24 10:35:00,157.4300,157.4500,-0.012704058946821957
2019-12-24 10:40:00,157.4450,157.4350,0.006351424306895047
2019-12-24 10:45:00,157.4300,157.4500,-0.012704058946821957
2019-12-24 10:50:00,157.4500,157.4074,0.02705620832009723
2019-12-24 10:55:00,157.4100,157.5000,-0.05717552887364425
2019-12-24 11:00:00,157.5000,157.5900,-0.057142857142859306
2019-12-24 11:05:00,157.5919,157.6150,-0.014658113773613653
2019-12-24 11:10:00,157.6150,157.6709,-0.03546616756018136
2019-12-24 11:15:00,157.6715,157.6700,0.0009513450433473222
2019-12-24 11:20:00,157.6601,157.6000,0.03811998089561379
2019-12-24 11:25:00,157.6002,157.6000,0.0001269033922587911
2019-12-24 11:30:00,157.5950,157.5234,0.045432913480750944
2019-12-24 11:35:00,157.5400,157.5354,0.002919893360405087
2019-12-24 11:40:00,157.5380,157.5300,0.0050781398773691285
2019-12-24 11:45:00,157.5200,157.5900,-0.044438801422037315
2019-12-24 11:50:00,157.5900,157.5850,0.0031727901516564834
2019-12-24 11:55:00,157.5813,157.5900,-0.005520959657018056
2019-12-24 12:00:00,157.5850,157.5000,0.05393914395406159
2019-12-24 12:05:00,157.5051,157.5000,0.003237990388881866
2019-12-24 12:10:00,157.5000,157.4200,0.05079365079365874
2019-12-24 12:15:00,157.4200,157.4150,0.0031762164909131326
2019-12-24 12:20:00,157.4150,157.4097,0.0033668964202937532
2019-12-24 12:25:00,157.4050,157.4100,-0.0031765191702903036
2019-12-24 12:30:00,157.4100,157.3750,0.022234927895303087
2019-12-24 12:35:00,157.3800,157.4100,-0.019062142584827257
2019-12-24 12:40:00,157.4153,157.3703,0.028586801918248046
2019-12-24 12:45:00,157.3700,157.3500,0.012708902586268177
2019-12-24 12:50:00,157.3600,157.4000,-0.025419420437208975
2019-12-24 12:55:00,157.4000,157.3000,0.06353240152477402
2019-12-24 13:00:00,157.3000,157.3800,-0.05085823267640437
2019-12-24 13:05:00,157.3900,157.5500,-0.10165830103565983
2019-12-26 09:35:00,157.5600,157.5600,0.0
2019-12-26 09:40:00,157.6200,157.6900,-0.044410607790885154
2019-12-26 09:45:00,157.7000,157.7512,-0.032466708941041714
2019-12-26 09:50:00,157.8145,157.8600,-0.028831317781321798
2019-12-26 09:55:00,157.8600,157.8150,0.028506271379713614
2019-12-26 10:00:00,157.8000,157.7700,0.019011406844107185
2019-12-26 10:05:00,157.7700,157.9200,-0.09507510933636132
2019-12-26 10:10:00,157.9204,157.9300,-0.006079011957926935
2019-12-26 10:15:00,157.9359,157.8700,0.0417257887535381
2019-12-26 10:20:00,157.8629,157.8800,-0.0108321841293928
2019-12-26 10:25:00,157.8700,157.9700,-0.06334325711027701
2019-12-26 10:30:00,157.9700,157.8800,0.056972842944865106
2019-12-26 10:35:00,157.8800,157.9300,-0.03166962249810702
2019-12-26 10:40:00,157.9300,157.8855,0.028177040460963282
2019-12-26 10:45:00,157.8750,157.8947,-0.01247822644497246
2019-12-26 10:50:00,157.8935,157.9789,-0.05408709034888785
2019-12-26 10:55:00,157.9750,158.1050,-0.08229150181990534
2019-12-26 11:00:00,158.1000,158.0900,0.0063251106894313125
2019-12-26 11:05:00,158.0930,158.1700,-0.048705508782803913
2019-12-26 11:10:00,158.1650,158.2100,-0.028451300856710347
2019-12-26 11:15:00,158.2200,158.2500,-0.018960940462647666
2019-12-26 11:20:00,158.2500,158.1500,0.063191153238543
2019-12-26 11:25:00,158.1500,158.1500,0.0
2019-12-26 11:30:00,158.1500,158.1200,0.01896933291179332
2019-12-26 11:35:00,158.1200,158.0800,0.025297242600551505
2019-12-26 11:40:00,158.0800,158.0500,0.018977732793522984
2019-12-26 11:45:00,158.0599,158.1300,-0.04435027480088023
2019-12-26 11:50:00,158.1250,158.0750,0.03162055335969098
2019-12-26 11:55:00,158.0800,158.1569,-0.048646255060725486
2019-12-26 12:00:00,158.1600,158.2600,-0.06322711178553003
2019-12-26 12:05:00,158.2650,158.2641,0.0005686664770941355
2019-12-26 12:10:00,158.2700,158.3741,-0.06577367789220213
2019-12-26 12:15:00,158.3800,158.1120,0.16921328450561982
2019-12-26 12:20:00,158.1150,158.0850,0.01897353192296818
2019-12-26 12:25:00,158.0850,158.1270,-0.026567985577380264
2019-12-26 12:30:00,158.1250,158.1950,-0.044268774703553
2019-12-26 12:35:00,158.1900,158.1600,0.018964536317087766
2019-12-26 12:40:00,158.1600,158.1100,0.03161355589275604
2019-12-26 12:45:00,158.1150,158.1201,-0.0032255004269036913
2019-12-26 12:50:00,158.1300,158.0927,0.02358818693479269
2019-12-26 12:55:00,158.0900,158.1150,-0.015813776962493316
2019-12-26 13:00:00,158.1200,158.1500,-0.01897293195041812
2019-12-26 13:05:00,158.1500,158.2000,-0.03161555485297689
2019-12-26 13:10:00,158.2050,158.1900,0.009481369109708782
2019-12-26 13:15:00,158.1938,158.2550,-0.03868672476417234
2019-12-26 13:20:00,158.2550,158.3100,-0.03475403620739113
2019-12-26 13:25:00,158.3100,158.2200,0.0568504832291096
2019-12-26 13:30:00,158.2200,158.2500,-0.018960940462647666
2019-12-26 13:35:00,158.2500,158.2499,6.319115324064433e-05
2019-12-26 13:40:00,158.2400,158.2973,-0.036210819009098776
2019-12-26 13:45:00,158.3000,158.3150,-0.009475679090326188
2019-12-26 13:50:00,158.3166,158.3334,-0.010611647799420712
2019-12-26 13:55:00,158.3300,158.3300,0.0
2019-12-26 14:00:00,158.3300,158.3700,-0.025263689761884697
2019-12-26 14:05:00,158.3650,158.3500,0.009471789852565136
2019-12-26 14:10:00,158.3500,158.3750,-0.015787811809286824
2019-12-26 14:15:00,158.3800,158.3900,-0.00631392852632334
2019-12-26 14:20:00,158.3900,158.3701,0.01256392449016888
2019-12-26 14:25:00,158.3750,158.3400,0.02209944751381
2019-12-26 14:30:00,158.3400,158.2791,0.038461538461540816
2019-12-26 14:35:00,158.2700,158.3250,-0.0347507424022104
2019-12-26 14:40:00,158.3300,158.3500,-0.012631844880933371
2019-12-26 14:45:00,158.3500,158.3330,0.010735712030310015
2019-12-26 14:50:00,158.3350,158.3600,-0.015789307480977472
2019-12-26 14:55:00,158.3629,158.3737,-0.006819779127571838
2019-12-26 15:00:00,158.3800,158.3700,0.00631392852632334
2019-12-26 15:05:00,158.3762,158.3500,0.016542889651359922
2019-12-26 15:10:00,158.3500,158.4100,-0.0378907483422812
2019-12-26 15:15:00,158.4200,158.3100,0.0694356773134612
2019-12-26 15:20:00,158.3200,158.3400,-0.012632642748869525
2019-12-26 15:25:00,158.3400,158.3400,0.0
2019-12-26 15:30:00,158.3330,158.2600,0.04610536022181574
2019-12-26 15:35:00,158.2650,158.2917,-0.016870438820968173
2019-12-26 15:40:00,158.2962,158.3500,-0.033986918195127495
2019-12-26 15:45:00,158.3400,158.3700,-0.01894657067070932
2019-12-26 15:50:00,158.3800,158.3100,0.04419749968429927
2019-12-26 15:55:00,158.2900,158.4600,-0.10739781413861642
2019-12-26 16:00:00,158.4500,158.6700,-0.1388450615336061
2019-12-27 09:35:00,159.4542,159.1742,0.1755990121301118
2019-12-27 09:40:00,159.1500,158.8692,0.17643732327992412
2019-12-27 09:45:00,158.9000,158.9675,-0.04247954688483037
2019-12-27 09:50:00,158.9900,158.7386,0.1581231523995333
2019-12-27 09:55:00,158.7350,158.7500,-0.009449711783781999
2019-12-27 10:00:00,158.7300,158.2500,0.302400302400296
2019-12-27 10:05:00,158.2400,158.3800,-0.08847320525782758
2019-12-27 10:10:00,158.3869,158.4000,-0.00827088603919172
2019-12-27 10:15:00,158.4100,158.8300,-0.2651347768449062
2019-12-27 10:20:00,158.8300,158.7100,0.07555247749166061
2019-12-27 10:25:00,158.7101,158.8855,-0.11051596590260873
2019-12-27 10:30:00,158.8850,158.7880,0.06105044529060641
2019-12-27 10:35:00,158.7900,158.7000,0.05667863215567946
2019-12-27 10:40:00,158.7100,158.6600,0.03150400100813519
2019-12-27 10:45:00,158.6700,158.6500,0.01260477721055134
2019-12-27 10:50:00,158.6500,158.7013,-0.0323353293413159
2019-12-27 10:55:00,158.7100,158.8500,-0.08821120282274988
2019-12-27 11:00:00,158.8500,158.7600,0.056657223796036146
2019-12-27 11:05:00,158.7600,158.7965,-0.02299067775259383
2019-12-27 11:10:00,158.7950,158.7550,0.025189710003458578
2019-12-27 11:15:00,158.7550,158.7700,-0.009448521306424856
2019-12-27 11:20:00,158.7600,158.8000,-0.02519526329051428
2019-12-27 11:25:00,158.8100,158.8276,-0.011082425539945472
2019-12-27 11:30:00,158.8250,158.8927,-0.042625531245082386
2019-12-27 11:35:00,158.9000,158.9672,-0.04229074889866928
2019-12-27 11:40:00,158.9600,158.9399,0.012644690488181651
2019-12-27 11:45:00,158.9300,158.9650,-0.02202227395708588
2019-12-27 11:50:00,158.9600,158.9300,0.018872672370408364
2019-12-27 11:55:00,158.9300,158.8600,0.04404454791417176
2019-12-27 12:00:00,158.8500,158.6200,0.14479068303430268
2019-12-27 12:05:00,158.6300,158.6600,-0.018911933429995042
2019-12-27 12:10:00,158.6670,158.6962,-0.018403322682097097
2019-12-27 12:15:00,158.6990,158.7400,-0.025835071424518623
2019-12-27 12:20:00,158.7500,158.8425,-0.058267716535433785
2019-12-27 12:25:00,158.8450,158.6400,0.12905662752998995
2019-12-27 12:30:00,158.6400,158.6650,-0.01575895108421942
2019-12-27 12:35:00,158.6700,158.5450,0.07877985756601753
2019-12-27 12:40:00,158.5448,158.5250,0.012488583668466953
2019-12-27 12:45:00,158.5200,158.5697,-0.03135251072419973
2019-12-27 12:50:00,158.5650,158.6965,-0.08293129000724524
2019-12-27 12:55:00,158.7000,158.6165,0.052614996849392935
2019-12-27 13:00:00,158.6200,158.6400,-0.012608750472816675
2019-12-27 13:05:00,158.6400,158.5950,0.02836611195158062
2019-12-27 13:10:00,158.6050,158.6500,-0.02837237161502848
2019-12-27 13:15:00,158.6400,158.6133,0.01683055975792792
2019-12-27 13:20:00,158.6150,158.5396,0.0475364877218434
2019-12-27 13:25:00,158.5377,158.6700,-0.08345018251178524
2019-12-27 13:30:00,158.6700,158.7200,-0.03151194302641418
2019-12-27 13:35:00,158.7200,158.8050,-0.05355342741935985
2019-12-27 13:40:00,158.7950,158.7900,0.0031487137504300844
2019-12-27 13:45:00,158.7950,158.7400,0.03463585125474883
2019-12-27 13:50:00,158.7450,158.7732,-0.017764339034299175
2019-12-27 13:55:00,158.7800,158.8097,-0.018705126590245105
2019-12-27 14:00:00,158.8100,158.7600,0.03148416346578387
2019-12-27 14:05:00,158.7600,158.8350,-0.04724111866970084
2019-12-27 14:10:00,158.8400,158.8055,0.021719969780916903
2019-12-27 14:15:00,158.8000,158.8600,-0.037783375314862894
2019-12-27 14:20:00,158.8600,158.8500,0.00629485081204792
2019-12-27 14:25:00,158.8550,158.8706,-0.009820276352652594
2019-12-27 14:30:00,158.8800,158.9000,-0.012588116817730508
2019-12-27 14:35:00,158.9100,158.9300,-0.012585740356182892
2019-12-27 14:40:00,158.9272,158.9051,0.013905737973106354
2019-12-27 14:45:00,158.9051,158.9250,-0.012523197808004217
2019-12-27 14:50:00,158.9300,158.9400,-0.006292078273447999
2019-12-27 14:55:00,158.9400,158.9500,-0.006291682395866934
2019-12-27 15:00:00,158.9500,158.9800,-0.01887385970431025
2019-12-27 15:05:00,158.9850,158.9500,0.022014655470657615
2019-12-27 15:10:00,158.9500,158.9300,0.012582573136194913
2019-12-27 15:15:00,158.9300,158.9800,-0.03146039136725788
2019-12-27 15:20:00,158.9800,159.0750,-0.059755944143916766
2019-12-27 15:25:00,159.0738,159.0100,0.04010717038256126
2019-12-27 15:30:00,159.0001,158.9800,0.012641501483340924
2019-12-27 15:35:00,158.9800,158.9550,0.01572524845891135
2019-12-27 15:40:00,158.9501,158.8800,0.04410189109663756
2019-12-27 15:45:00,158.8850,158.6550,0.14475878780249224
2019-12-27 15:50:00,158.6600,158.5300,0.081936215807384
2019-12-27 15:55:00,158.5300,158.7500,-0.13877499526903356
2019-12-27 16:00:00,158.7700,158.9500,-0.113371543742507
